mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
completion,run_22,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_22,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8c0f8a90b651f9063d32728e28199f2f,2026-02-24T02:36:56.044000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_23,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_23,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,c40856cbcc756ddad54e4934f9759113,2026-02-24T02:37:22.742000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_24,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_24,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,e976082a346e7db0b60b07cdf9d29286,2026-02-24T02:37:50.726000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_25,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_25,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,46bb05a98740d14021b3a1f8a80acc44,2026-02-24T02:38:16.423000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_26,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_26,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,9652fbc7507c7b2e2522f55ad9deae8a,2026-02-24T02:38:45.539000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_27,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_27,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,5e02bde406337f3146eb175e1e461c2d,2026-02-24T02:39:13.955000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_28,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_28,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ae7410da896ea2d3ee6dda25b7e84eaf,2026-02-24T02:39:42.087000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_29,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_29,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,7eaa31187025172d6068989d5e78ed86,2026-02-24T02:40:08.870000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_30,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_30,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,beac7687687d233651e062161117864b,2026-02-24T02:40:33.587000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_31,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_31,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,f06ff824f62b35d6b994a18433e4955b,2026-02-24T02:41:00.835000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_32,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_32,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,4ce098295d77a76d3513b934c1a6fd2f,2026-02-24T02:41:25.450000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_33,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_33,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,e0e0d163a9f0965ac9b65fe52fbe38c4,2026-02-24T02:41:52.682000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_34,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_34,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,455f7b0bdfb7497122561a8e0929e677,2026-02-24T02:42:17.816000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_35,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_35,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,7472b9024d14d469ad821372bc2cf554,2026-02-24T02:42:50.671000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_36,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_36,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,21b7f9684a7a76bc75fcaca96dbeaced,2026-02-24T02:43:16.344000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_37,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_37,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,7e6cd7ebf24471e222fb4bbe11e77869,2026-02-24T02:43:42.113000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_38,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_38,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,796a85dd0886c5589d236d381df0ecfc,2026-02-24T02:44:04.677000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_39,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_39,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,07c3798786883ecd84909ec0a578922b,2026-02-24T02:44:30.893000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_40,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_40,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,03806a717a22977ddeb70aac5c476d5c,2026-02-24T02:44:55.709000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_41,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_41,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,f7be602eee5ec51c3314fa837e69d3cb,2026-02-24T02:45:20.560000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_42,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_42,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,2a5f52d55412fd528a35616ddddfebba,2026-02-24T02:45:47.724000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_43,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_43,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,4093953e4a25332b4f9fa72ea57b8130,2026-02-24T02:46:13.639000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_44,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_44,0,0,,,0,0,,0,0,,,,,,True,False,,,,18,18,2,0,False,18,0.9473684210526315,0.972972972972973
completion,run_45,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_45,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,308fa047325393c09c5ed0b2a03961b3,2026-02-24T02:46:59.837000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_46,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_46,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,23982423f6889d1b57c1c00c9a90e4a4,2026-02-24T02:47:28.187000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_47,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_47,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,0c6e92c5615a49e5aab945d689d54848,2026-02-24T02:47:52.986000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_48,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_48,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,ff56621c564c9dbb716b9c796d65a861,2026-02-24T02:48:18.185000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_49,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_49,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,ade095ec532afc40679fc63ccc83553e,2026-02-24T02:48:43.902000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_50,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_50,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8a72176428227e62a73fb3cd4ad5dc5e,2026-02-24T02:49:11.699000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_51,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_51,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2d02c2019b459971dd9e93bc82a83842,2026-02-24T02:49:37.982000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_52,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_52,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,fe4a90713398615c11fe73a7324b8c98,2026-02-24T02:50:02.198000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_53,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_53,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,37caa53f664106928a5ed99b77fe887d,2026-02-24T02:50:25.496000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_54,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_54,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,5e42154629967d55c5155a37e5310b19,2026-02-24T02:50:50.479000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_55,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_55,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,96b5ce8227c5e95e767b38ee3708caa3,2026-02-24T02:51:19.362000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_56,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_56,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,cad97f87d63a790a014e1736265a432b,2026-02-24T02:51:44.960000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_57,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_57,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,056fdc21d6bd0192455588160374c674,2026-02-24T02:52:11.912000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_58,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_58,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ab90b4c63f80bd019efb5ba178ed0d61,2026-02-24T02:52:40.357000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_59,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_59,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,fdaa8124eeac622d463416c638a144c4,2026-02-24T02:53:07.292000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_60,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_60,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,42f2957348d3d98b0cfac085fb94157d,2026-02-24T02:53:44.582000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_61,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_61,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2b04fa11e1ca12b0e1f4ca844314a961,2026-02-24T02:54:09.614000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_62,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_62,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,cf4b8f34b7413039c5cc5fd25d8e89f6,2026-02-24T02:54:38.003000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_63,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_63,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ffd33108eb8e3da97bd58ac2f6165ee8,2026-02-24T02:55:05.470000+00:00,,19,19,2,1,False,0,1.0,0.8947368421052632
completion,run_64,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_64,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,aa18a61d262ae8256db17d6b3084fe61,2026-02-24T02:55:30.834000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_65,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_65,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,d9c62d8b75dcac2293cbfbe7f193f550,2026-02-24T02:55:58.368000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_66,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_66,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,150dd8a9b247b6f7cfc8bd34ee619c5e,2026-02-24T02:56:26.485000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_67,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_67,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,cdc9249a1f246249bd523d84f0967590,2026-02-24T02:56:53.567000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_68,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_68,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,2f013f3e0013ec1313f4fe72f3e2ea51,2026-02-24T02:57:21.665000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_69,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_69,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,5c51352fdbdd941230ed10c5cd4fd93f,2026-02-24T02:57:46.696000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_70,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_70,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,1b396543927106fcdc545e0106479f48,2026-02-24T02:58:14.314000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_71,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_71,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,28acb03ff14cf2079a6a0cd8d2968552,2026-02-24T02:58:42.594000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_72,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_72,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,eafe0ce9caa5a029e5c028d739dfac9e,2026-02-24T02:59:10.292000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_73,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_73,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,5be1d59bd1bac1a657ab2427057d5270,2026-02-24T02:59:37.613000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_74,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_74,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,5999322c2a3e1557651ca3d8c79aba27,2026-02-24T03:00:00.140000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_75,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_75,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,b254945929c9e2b31ffd30a400e848e1,2026-02-24T03:00:24.590000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_76,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_76,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,7f9d2077236e98973216e89746b8fb13,2026-02-24T03:00:52.840000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_77,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_77,0,0,,,0,0,,0,0,,,,,,True,False,,,,18,18,2,0,False,18,0.9473684210526315,0.972972972972973
completion,run_78,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_78,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,083bf74140eff705eaf3832e4ccc46bd,2026-02-24T03:01:41.004000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_79,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_79,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,b5d0015ad76042e7267c308acd3a0d72,2026-02-24T03:02:05.687000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_80,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_80,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,0e0bc5e332196cab06dffefa361d5cff,2026-02-24T03:02:30.438000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_81,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_81,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,e8d5dd2b454b62278915a2c3e10d0c68,2026-02-24T03:02:55.202000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_82,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_82,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,228c3c08d8abebd8d4342517d76c0480,2026-02-24T03:03:26.633000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_83,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.3\completion\run_83,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8ab2995c8ac52062c7eb072428f5c54f,2026-02-24T03:03:53.116000+00:00,,19,19,2,1,True,19,1.0,1.0
