mode,run_name,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
completion,run_18,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ee308a4587436d3b6f6e248c705e2ef4,2026-02-24T16:55:23.675000+00:00,,19,19,2,1,False,0,1.0,0.8947368421052632
completion,run_19,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,b9bf055eae23a6247615868ece1da577,2026-02-24T16:55:50.508000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_20,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,1e70c9047f363c2745bd91a764a7b87b,2026-02-24T16:56:28.073000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_21,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,eeeeeb51befb4fb438206d4b253e2b1e,2026-02-24T16:57:03.403000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_22,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,3c2c6ae3eee707435d2664d698749133,2026-02-24T16:57:27.268000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_23,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,6be691449b8205bd6767bed546cb8d8c,2026-02-24T16:57:53.819000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_24,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,f8b482e794e458acd51e0726c4a7ad36,2026-02-24T16:58:25.253000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_25,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,cfcbe0b9c8195e9dbf7039fd6d175496,2026-02-24T16:58:52.052000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_26,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,4ba3be2df48bc117734422707d9d380c,2026-02-24T16:59:16.024000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_27,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,796c813bda00173d48005e747ad50b36,2026-02-24T16:59:39.959000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_28,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,442a982488ab75fb9d4f7db35a29d4e3,2026-02-24T17:00:07.364000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_29,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,9c78ef87ddff79fd42ed8cea541fb011,2026-02-24T17:00:30.764000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_30,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,f0986d726807e8c0584ed0c99e33bf74,2026-02-24T17:00:57.579000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_31,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,3e76b5537810d28ab9926c5ff7dfea3c,2026-02-24T17:01:31.294000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_32,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,150b6d749b8d83fd8c834061d3a79595,2026-02-24T17:01:56.269000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_33,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,6269a4e1fb116fe31c5e2b823c45b669,2026-02-24T17:02:20.393000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_34,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,762de756bd6f7ff56909be154d083943,2026-02-24T17:02:45.159000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_35,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,4c5da60a980b5e613351980f502e6f4a,2026-02-24T17:03:14.759000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_36,9,9,1.0,True,4,4,1.0,4,4,1.0,True,False,True,False,True,True,bfac02f3a8f7e1f14d6d7b60764a37c6,2026-02-24T17:03:43.991000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_37,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,9f77ed9844755a4cb9d3925a4cac245a,2026-02-24T17:04:04.975000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_38,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,4e0121dd390cec43c12e389b901a2460,2026-02-24T17:04:32.206000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_39,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,f36541ea682fe3bab83cdb2afba90629,2026-02-24T17:04:55.590000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_40,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8306520a13d88206acd846a83d83cb9a,2026-02-24T17:05:19.300000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_41,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,88f59b8b3ff7ca792c2024aadbff1fca,2026-02-24T17:05:45.520000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_42,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,5c2c06a80cae5ee546d26f9b71a51408,2026-02-24T17:06:35.659000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_43,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,28f3ba5458e7f6012b7d04c9b8dffb11,2026-02-24T17:06:56.884000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_44,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,7b49c229759e54120e22b72433b1f9c4,2026-02-24T17:07:18.800000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_45,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,de96ddd957048377292cc864e5825518,2026-02-24T17:07:50.533000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_46,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,9ac2d79fef0ba7e99ec84f0db7ac0e34,2026-02-24T17:08:11.281000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_47,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,5469ff6581d7b640b6def015012fb9e1,2026-02-24T17:08:43.829000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_48,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,28c9255f2b872f2f74282e51e58445ae,2026-02-24T17:09:07.727000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_49,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,73ebde6e14ed81c56eca8bb397afae17,2026-02-24T17:09:31.458000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_50,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ea9b077722a932d35db33db88e6168f7,2026-02-24T17:09:56.025000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_51,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,c49d21b910b12ea0ecae37c64933a12c,2026-02-24T17:10:25.517000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_52,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,cae2b9570910795f0d276372c424b2e3,2026-02-24T17:10:47.176000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_53,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,7eb38329c8c55c065dfb3087ad80208d,2026-02-24T17:11:18.911000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_54,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,1bbc5bc5daa8071a0aa1f883af0bcd79,2026-02-24T17:11:47.607000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_55,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8b2d86a5875014cdd308cc6c4c8b7cff,2026-02-24T17:12:10.953000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_56,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,9f3ab87e32f3fcfefd45715b37f2af4f,2026-02-24T17:12:32.788000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_57,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,10bd4fe2ef42dddfc2ca7c6a0913ff10,2026-02-24T17:12:57.371000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_58,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,4cee4713085f83c34751676dc8a223c9,2026-02-24T17:13:19.186000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_59,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,8a5c7cdba7856a98d9136d91752aef6a,2026-02-24T17:13:42.969000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_60,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,1c3e7f462b379b0da5bced4edad851d0,2026-02-24T17:14:01.716000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_61,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,f847033cab2cb5a64c7358d5ddab39f6,2026-02-24T17:14:29.349000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_62,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,3a047ecfe7bd0f4f70f4821625ab004f,2026-02-24T17:14:51.833000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_63,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,1af86bc08d3b7bde22344aef11f13ca1,2026-02-24T17:15:15.370000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_64,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,939e208195cc047587963e36b9cb6c6c,2026-02-24T17:15:47.481000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_65,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,34f99b18189973fd7d2e1822799159af,2026-02-24T17:16:17.830000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_66,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,aacf6b3ab4bed84bda9e40e62e91ee29,2026-02-24T17:16:41.353000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_67,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,7fc16367b6ba089662479832cd03b550,2026-02-24T17:17:05.134000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_68,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,2823e193af78f7cd5f040dcaefda33a9,2026-02-24T17:17:30.476000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_69,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,922032842d45cae4c55f03a9e0a732df,2026-02-24T17:17:52.227000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_70,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,0df2466177cfcad15510395e5d9d3b02,2026-02-24T17:18:19.342000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_71,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,0f4c5268295981310094ac753a07b7f1,2026-02-24T17:18:40.457000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_72,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,c7a114e373f22d1751317a91e5d68bfd,2026-02-24T17:19:06.141000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_73,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,9882e3ae45f4ed3f5fdb5474a035470d,2026-02-24T17:19:33.023000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_74,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,ceddb8ba3e5b66f5acbcaf01f3d6ad3c,2026-02-24T17:19:56.737000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_75,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,4ed93163d0218fa25a9811a5cc72e6de,2026-02-24T17:20:34.405000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_76,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,9a1d37db47baa9212e75d682399189bb,2026-02-24T17:21:05.420000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_77,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,e4667050fd994c81daa4a404cabd76b8,2026-02-24T17:21:28.784000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_78,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,72f171339eee4b28e76f57ec46d3a523,2026-02-24T17:21:47.100000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_79,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,df11ef990d43503f98bc050e9077cc07,2026-02-24T17:22:08.968000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_80,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,afe402aafe0b2245db9780061bab4863,2026-02-24T17:22:48.764000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_81,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,2aca7cb12375690491e1614392a28390,2026-02-24T17:23:10.531000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_82,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,423a18279336c9682bd4345728c84672,2026-02-24T17:23:33.447000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_83,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,272b18c20fac1acec53460621d119e52,2026-02-24T17:23:57.579000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_84,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,bcd4134485de42fae4a1c1d7152aa29a,2026-02-24T17:24:32.729000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_85,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,4af933d7376e1cc6df9415b9ad8b6bcb,2026-02-24T17:24:56.529000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_86,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,86077ec3d08d2eaf41597a6bdf2af5ce,2026-02-24T17:25:20.044000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_87,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,b7aa133464f6570ee3b1ded247556b8e,2026-02-24T17:25:46.509000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_88,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8b6f76acaced1fb65c1629a1a193494f,2026-02-24T17:26:16.892000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_89,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,a98f6b1a7fe6a6f223c8785e6c7b6f7e,2026-02-24T17:26:43.774000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_90,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,a5dd84b975c36c7711e7fecbf0b02240,2026-02-24T17:27:18.473000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_91,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,f3ff86ef8cdb8f20346ec00c47dea987,2026-02-24T17:28:08.554000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_92,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,3156fc323d45e791c72b29f0409c2736,2026-02-24T17:28:29.036000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_93,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,aa3e6fdc912952f2db1ffb15b877eafc,2026-02-24T17:28:52.620000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_94,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,8d09f6e6bd7c15c3e6edd4bd3e1c5da3,2026-02-24T17:29:19.035000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_95,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,1203ba0a16dc76cbfe6ef7ec80a7e86f,2026-02-24T17:29:45.543000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_96,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,de3bba29ad3cfab1aa50ad9d7c27e039,2026-02-24T17:30:08.430000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_97,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,a84d435f474ca92471fbab853e1668dc,2026-02-24T17:30:33.148000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_98,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,0101bf7d4e51ad6772982dc4aeb8ab2d,2026-02-24T17:31:00.415000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_99,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,5e13a034a62c37e704d17020021e3366,2026-02-24T17:31:21.614000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_100,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,53cc7013a4c12a18d1b5b633b1c1c964,2026-02-24T17:31:45.115000+00:00,,19,19,2,1,True,19,1.0,1.0
