mode,run_name,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
completion,run_73,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_74,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_75,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_76,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_77,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_78,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_79,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_80,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_81,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_82,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,0,0.0,0.0
completion,run_83,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_84,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_85,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_86,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_87,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_88,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,0,0.0,0.0
completion,run_89,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_90,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_91,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_92,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_93,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,0,0.0,0.0
completion,run_94,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_95,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,0,0.0,0.0
completion,run_96,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_97,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_98,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
completion,run_99,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,0,0.0,0.0
completion,run_100,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,True,0,1.0,1.0
