mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_11,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_11,e76a02c2b386c8c72e6241eb1ff1e4c3,15,4,11,0,0,answer_value_constraints,answer,True,5,"Fill value for number field must be numeric: {'tool': 'select', 'key': 'age', 'value': '35-44'}",,,,15,5,False,,,,0,0,False,2,"Model output must be a JSON array, got: dict",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction',",0,,4,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'mood_impact', 'value': 'Very closely'}",7,"Fill value for number field must be numeric: {'tool': 'select', 'key': 'age', 'value': '35-44'}",0,,0,
completion,run_12,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_12,6c7f430ec08fea09f09d118191263786,15,13,2,0,0,planning_format,planning,True,5,"Fill value for number field must be numeric: {'tool': 'select', 'key': 'age', 'value': '35-44'}",,,,15,5,False,,,,0,0,False,13,"VLM did not return JSON array. Raw: [{""tool"": ""fill"", ""key"": ""age"", ""value"": ""20-29""}, {""tool"": ""set_range"", ""key"": ""watch_time"", ""value"": 1.0}, {""tool"": ""select"", ""key"": ""follow_by_age"", ""value"": ""highlights_only""}, {""t",0,,0,,0,,2,"Fill value for number field must be numeric: {'tool': 'select', 'key': 'age', 'value': '35-44'}",0,,0,
completion,run_13,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_13,fbe93239c59325eebc54f63f58bf6bda,15,9,6,0,0,answer_value_constraints,planning,True,5,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'q_age', 'value': '45'}",,,,15,5,False,,,,0,0,False,0,,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'future_interest']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'q_age', 'value': '45'}",0,,6,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'favorite_moment', 'value': ''}",0,,0,
completion,run_14,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_14,21e863492576eaeaba5be5fc00702083,15,8,7,0,0,answer_value_constraints,planning,True,5,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",,,,15,5,False,,,,0,0,False,6,"VLM did not return JSON array. Raw: [ { ""tool"": ""set_range"", ""key"": ""watch_time"", ""value"": 3.0 }, { ""tool"": ""select"", ""key"": ""follow_by_age"", ""value"": ""highlights_only"" }, { ""tool"": ""fill"", ""key"": ""age"", ""value"": '1' }, ",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction',",0,,0,,7,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_15,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_15,d18036604e11ccdd90378c9b4f83563e,15,14,1,0,0,planning_schema_key,planning,True,5,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'q_watch_time', 'value': '6'}",,,,15,5,False,,,,0,0,False,0,,6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",8,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'q_watch_time', 'value': '6'}",1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'attention_text_mid', 'value': 'Strongly agree'}",0,,0,,0,
completion,run_16,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_16,cc0bc1d2f5089286ceaa3beb4a26e302,15,13,2,0,0,planning_format,planning,True,5,"Fill value for number field must be numeric: {'tool': 'select', 'key': 'age', 'value': '45-64'}",,,,15,5,False,,,,0,0,False,11,"Model output must be a JSON array, got: dict",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction',",0,,0,,2,"Fill value for number field must be numeric: {'tool': 'select', 'key': 'age', 'value': '45-64'}",0,,0,
completion,run_17,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_17,7b17c1cf71cb5c1c3dda886964fe45a0,15,13,2,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,6,"VLM did not return JSON array. Raw: [   {""tool"": ""fill"", ""key"": ""age"", ""value"": ""1""},   {""tool"": ""select"", ""key"": ""follow_by_age"", ""value"": ""highlights_only""},   {""tool"": ""check"", ""key"": ""trust_coverage"", ""value"": ""Stron",6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '<string>'}",1,"Check value must match ACTION_SPACE option label/value: {'tool': 'set_range', 'key': 'mood_impact', 'value': '6.0'}",1,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_18,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_18,0594cae7d7e55ce70b1874db3e8050f3,15,12,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,11,"VLM did not return JSON array. Raw: [{""tool"": ""set_range"", ""key"": ""watch_time"", ""value"": 3.5}, {""tool"": ""select"", ""key"": ""attention_text_mid"", ""value"": ""somewhat""}, {""tool"": ""fill"", ""key"": ""age"", ""value"": '10'}, {""tool"":",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_m",0,,1,"Select value must match ACTION_SPACE option: {'tool': 'fill', 'key': 'attention_text_mid', 'value': 'strongly agree'}",2,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '10'}",0,,0,
completion,run_19,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_19,2d9ea99245e757a05129144b5bdb158e,15,14,1,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,6,"VLM did not return JSON array. Raw: [{""tool"":""set_range"",""key"":""q_watch_time"",""value"":1}] [{""tool"":""select"",""key"":""q_follow_by_age"",""value"":""highlights_only""}]",6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",2,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'q_watch_time', 'value': 1}",0,,1,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_20,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_20,0bfe53e0c522583cb6c1e808438684d8,15,10,5,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,1,"VLM did not return JSON array. Raw: [   {""tool"": ""click"", ""key"": ""next""},   {     ""tool"": ""select"",     ""key"": ""follow_by_age"",     ""value"": ""very_closely""   },   {     ""tool"": ""select"",     ""key"": ""employment_status"",  ",6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",3,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '<string>'}",1,"Select value must match ACTION_SPACE option: {'tool': 'fill', 'key': 'attention_text_mid', 'value': 'Strongly agree'}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_21,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_21,c6682226f39ecf7cf78b9152ec97af88,15,6,9,0,0,answer_value_constraints,answer,True,5,"Key not in ACTION_SPACE: {'tool': 'select', 'key': '<field_key>', 'value': '1'}",,,,15,5,False,,,,0,0,False,2,"Model output must be a JSON array, got: dict",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",1,"Key not in ACTION_SPACE: {'tool': 'select', 'key': '<field_key>', 'value': '1'}",4,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'future_interest', 'value': 'Strongly likely'}",5,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_22,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_22,35ed60e3f76fe5925e8b74332ffcab73,15,9,6,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,1,"Model output must be a JSON array, got: dict",6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",2,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '<string>'}",1,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'mood_impact', 'value': 'Somewhat'}",5,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_23,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_23,0f452f9d53f7d7d3521c8e8151b865f8,15,11,4,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,2,"Model output must be a JSON array, got: dict",9,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_24,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_24,b51d8bd9113096a166a30254b8bdad88,15,7,8,0,0,answer_value_constraints,answer,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,2,"VLM did not return JSON array. Raw: [   {""tool"":""fill"",""key"":""<field_key>"",""value"":""<string>""},   {""tool"":""select"",""key"":""<field_key>"",""value"":""<option_value>""},   {""tool"":""check"",""key"":""<field_key>"",""value"":""<option_lab",5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,2,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'mood_impact', 'value': 'Very closely'}",6,"Missing/invalid numeric value for set_range: {'tool': 'select', 'key': 'country_satisfaction', 'value': 'likely'}",0,,0,
completion,run_25,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_25,f4ef787b1de5a55c90df269cd25b23e6,15,9,6,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,7,"VLM did not return JSON array. Raw: Based on the provided schema and validation feedback, here is a plan to complete the survey:  1. Fill in your age: {""tool"":""fill"",""key"":""age"",""value"":""[your_age]""} 2. Select ""Strongly ",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest",0,,0,,6,"Fill value for number field must be numeric: {'tool': 'fill', 'key': 'age', 'value': '[your_age]'}",0,,0,
completion,run_26,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_26,38710d2b76aa2172fb9bce7d763c4856,15,8,7,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,0,,8,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction',",0,,1,"Select value must match ACTION_SPACE option: {'tool': 'check', 'key': 'attention_text_mid', 'value': 'Strongly agree'}",6,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_27,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_27,7cebf9dc13330696e655fd6042318f46,15,11,4,0,0,planning_completeness,planning,True,5,"VLM did not return JSON array. Raw:
[
""fill"",
{""tool"":""fill"",""key"":""age"",""value"":""35""}
],
{
""tool"":""select"",
""key"":""follow_by_age"",
""value"":""highlights_only""
},
{
""tool"":""click"",
""key"":""next""
}]",,,,15,5,False,,,,0,0,False,4,"VLM did not return JSON array. Raw: [ ""fill"", {""tool"":""fill"",""key"":""age"",""value"":""35""} ], { ""tool"":""select"", ""key"":""follow_by_age"", ""value"":""highlights_only"" }, { ""tool"":""click"", ""key"":""next"" }]",7,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest",0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'future_interest', 'value': 'strongly_likely'}",3,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_28,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_28,51be6484ae75cbc532af202d7c7347cc,15,8,7,0,0,answer_value_constraints,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,2,"VLM did not return JSON array. Raw: [{""tool"": ""select"", ""key"": ""future_interest"", ""value"": ""strongly_likely""}, {""tool"": ""set_range"", ""key"": ""age"", ""value"": 1}, {""tool"": ""fill"", ""key"": ""trust_coverage"", ""value"": ""Strongly",6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'future_interest', 'value': 'strongly_likely'}",6,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_29,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_29,779c1772cb3cb588d43a9264e726323b,15,10,5,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,6,"Model output must be a JSON array, got: dict",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '<string>'}",0,,5,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '10'}",0,,0,
completion,run_30,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\minicpm-v-2_6\completion\run_30,6716f8f8702fc8c2afc907db6b09f481,15,13,2,0,0,planning_completeness,planning,True,5,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'q_watch_time', 'value': 3.5}",,,,15,5,False,,,,0,0,False,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",6,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'q_watch_time', 'value': 3.5}",2,"Select value must match ACTION_SPACE option: {'tool': 'fill', 'key': 'attention_text_mid', 'value': 'Strongly disagree'}",0,,0,,0,
