mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
completion,run_14,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_14,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,b884be43e187eef78f0366c6eb83307a,2026-02-25T01:02:44.564000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_15,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_15,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,78fdbd30673f0bb8215c3b6b267d47b4,2026-02-25T01:03:12.947000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_16,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_16,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,089d66e810ac22f5b29244a4583561c7,2026-02-25T01:03:45.528000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_17,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_17,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,1d01d2e0a16a12f5d9e260987b8698d3,2026-02-25T01:04:34.530000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_18,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_18,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_19,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_19,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,97cbcced265b49598465359619915ea6,2026-02-25T01:06:36.093000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_20,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_20,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,aa4a0a10c0b0c6d9396ffee2d34f49e0,2026-02-25T01:07:26.489000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_21,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_21,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_22,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_22,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_23,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_23,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,df01a4ef695684317de6ce6988edd57f,2026-02-25T01:09:17.021000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_24,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_24,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_25,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_25,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_26,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_26,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,6aa3c3b9e7eb7f5085498700860d6a74,2026-02-25T01:11:52.134000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_27,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_27,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_28,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_28,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_29,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_29,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_30,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_30,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,2216776b672d78c7154ae0676068e852,2026-02-25T01:14:15.545000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_31,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_31,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_32,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_32,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_33,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_33,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,b9e648ad895655715c7bb5c48d32d15f,2026-02-25T01:16:13.707000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_34,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_34,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,672bb92e2d9bb960c8e0e68c98daa0da,2026-02-25T01:16:56.094000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_35,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_35,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,a7c1bad260699bd049365241e1861530,2026-02-25T01:17:27.291000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_36,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_36,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_37,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_37,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_38,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_38,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_39,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_39,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,424b29ce6af2ffff9d686ea7466b7fa9,2026-02-25T01:20:09.086000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_40,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_40,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_41,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_41,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_42,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_42,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,073d70c56b34f4411c98eae2b38d4379,2026-02-25T01:22:20.800000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_43,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_43,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,e92294201cb5a05c084b98f8dc15582c,2026-02-25T01:23:02.782000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_44,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_44,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,194b8cd216e9d01b2acefd0645139534,2026-02-25T01:23:36.700000+00:00,,19,19,2,1,False,4,1.0,0.8947368421052632
completion,run_45,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_45,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,6f24870c656068f7433ec678cd115ccc,2026-02-25T01:24:26.353000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_46,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_46,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,db1da3556cc5b0497a5905e8068b46f8,2026-02-25T01:25:14.143000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_47,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_47,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_48,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_48,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,f684861dc6f3796b622774111b18b126,2026-02-25T01:26:33.877000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_49,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_49,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_50,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_50,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,18b2b5000530f920cae2cb90b929d6a5,2026-02-25T01:27:48.241000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_51,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_51,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_52,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_52,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_53,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_53,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,5074d006d675237fa1e7e3ef506d29bf,2026-02-25T01:29:41.655000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_54,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_54,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_55,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_55,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,dbb192aea1b7e2934d1c7a610413a568,2026-02-25T01:31:19.871000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_56,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_56,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,c3c7c5985a7d9f88d56d4ecef28ae46a,2026-02-25T01:31:49.384000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_57,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_57,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,bb8ae33ae2194be33b58add0d3baea73,2026-02-25T01:32:46.935000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_58,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_58,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,4ae9b19a392d15657cea42f9d8f46d77,2026-02-25T01:33:17.282000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_59,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_59,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,6910b2ba584ce91e1133912bce092aab,2026-02-25T01:33:53.182000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_60,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_60,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,7f2a5d1edc065793a6c60d1df6402ff7,2026-02-25T01:34:34.648000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_61,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_61,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_62,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_62,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,8c604a151fe18f625e86f5d3a2e984bf,2026-02-25T01:35:49.529000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_63,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_63,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,6d21ab6d1efe9db3c4b64bc896e75999,2026-02-25T01:36:49.311000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_64,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_64,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_65,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_65,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_66,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_66,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,295b89ef53d330cb5cfe6771a67850df,2026-02-25T01:38:40.473000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_67,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_67,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,ad983178b351af27b859d7f53b2b51bf,2026-02-25T01:39:16.472000+00:00,,19,19,2,1,False,0,1.0,0.8421052631578947
completion,run_68,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_68,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_69,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_69,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_70,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_70,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,d5e9381cbbb0a308450f6e74eb24ed37,2026-02-25T01:41:08.431000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_71,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_71,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_72,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_72,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_73,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_73,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,d9ac803e184ae8dfb0c7b3fba58c4204,2026-02-25T01:43:23.181000+00:00,,19,19,2,1,False,13,1.0,0.9473684210526315
completion,run_74,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_74,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_75,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_75,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_76,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_76,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,9cdc0d7a7a804dee03b4b172baa02a01,2026-02-25T01:45:30.728000+00:00,,19,19,2,1,False,8,1.0,0.9473684210526315
completion,run_77,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_77,,,,,,,,,,,,,,,False,False,,,,11,11,1,0,False,11,0.5789473684210527,0.7333333333333333
completion,run_78,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_78,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,66628d52508fd4c7b5b4ed5350b81634,2026-02-25T01:47:13.239000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_79,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_79,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,99a5fb4ab820b25e75214185f453c098,2026-02-25T01:47:52.874000+00:00,,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_80,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_80,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_81,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_81,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,a23904a46e0e4fba4bb18eb110729ed7,2026-02-25T01:49:04.687000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_82,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_82,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,82e1c7eb9e23e665f91386a768c3e1e0,2026-02-25T01:49:57.853000+00:00,,19,19,2,1,False,13,1.0,0.9473684210526315
completion,run_83,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_83,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
completion,run_84,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_84,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,0ab423dda4340894b5e03d66470bb66b,2026-02-25T01:51:14.769000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_85,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_85,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,d2a9c3dfc4c071baf79d10e629b0287f,2026-02-25T01:52:01.400000+00:00,,19,19,2,1,False,0,1.0,0.7894736842105263
completion,run_86,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_86,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,7f4c2bad855502a305d60a5d66d0a661,2026-02-25T01:52:39.599000+00:00,,19,19,2,1,True,19,1.0,1.0
completion,run_87,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-vl-7b-instruct\completion\run_87,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
