mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_attention_ok,captcha_ok,reached_thank_you,submitted,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
completion,run_1438_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1438_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1438_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1439_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1439_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1440_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1440_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1441_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1441_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1442_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1442_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1443_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1443_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1444_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1444_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_5,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_5,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_6,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_6,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_7,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_7,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_8,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_8,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1445_NRT_9,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1445_NRT_9,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1446_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1446_NRT,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1446_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1446_NRT_2,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1446_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1446_NRT_3,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
completion,run_1446_NRT_4,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\mistral-7b-instruct-v0.2\completion\run_1446_NRT_4,0,9,0.0,,0,0,,0,0,,,,False,False,0,0,0,0,True,0,1.0,1.0
