mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_16,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_16,33965928bc80febc38b4ce20ba1637d5,8,3,3,2,0,answer_value_constraints,planning,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,3,8,8,3,True,2,1,2,2,1,True,3,"LLM did not return JSON array. Raw: Here is the JSON array of action intents:  ``` [   {""tool"": ""check"", ""key"": ""trust_coverage"", ""value"": ""Strongly disagree""},   {""tool"": ""check"", ""key"": ""mood_impact"", ""value"": ""Strongl",0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,Client error '400 Bad Request' for url 'http://127.0.0.1:1234/v1/chat/completions' For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,0,
completion,run_17,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_17,0cc1c6ca9c9dd46bc4d6e5209d5b3bbb,2,1,1,0,0,answer_value_constraints,planning,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'favorite_moment', 'value': ''}",2,1,2,2,1,True,1,1,1,1,1,True,0,,0,,1,"Missing/invalid key in step: {'tool': 'fill', 'key': '', 'value': ''}",0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'favorite_moment', 'value': ''}",0,,0,
completion,run_18,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_18,7360328ae19ddf1c986caf7406c535b6,7,0,7,0,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,3,8,8,3,True,1,1,1,1,1,True,0,,0,,0,,2,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_19,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_19,e94fe3d0e9f5c95e4df48d03bd352eb7,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_20,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_20,3e2540299f27b309865deb4fcead5120,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_21,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_21,3bc1b56c0c1ebcf6385bff3e78f637c8,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_22,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_22,b68f24d807ba0558dbf57401c93a61d6,6,1,5,0,0,answer_value_constraints,answer,False,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,3,2,6,6,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_23,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_23,acb138f8bb7511949f87322fad8d415d,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,1,1,1,1,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_24,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_24,aca3dba31ec90b713c047168b27cf6c2,4,1,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_25,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_25,bac0b1ebc90230cfa4ca57ecc8aead25,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,1,1,1,1,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_26,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_26,bcdf425908c576e903eea694adf63e86,8,1,7,0,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,3,7,7,3,True,3,1,3,3,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",6,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_27,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_27,e7e0696b9293fda149b544f1af1d8ded,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_28,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_28,cf05c425f849983f96aa12ec62146514,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,1,1,1,1,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_29,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_29,e1309a0d51bcc087a33ca56b08b85d15,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",1,1,1,1,1,True,2,1,2,2,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",0,,0,
completion,run_30,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_30,c69c58084850e41f9b34b9dd1beedf44,5,0,5,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,2,5,5,2,True,2,1,2,2,1,True,0,,0,,0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': ''}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_31,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_31,f4dd901782de619e4774a167c3230f62,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_32,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_32,0b9f364399e0ac52d9f1a81b10e5ccec,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,1,1,1,1,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_33,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_33,6da3312c2bf4cc445a8fa1250501605e,7,2,5,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,2,5,5,2,True,3,1,3,3,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_34,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_34,e0e6bb69a20d9bb61a5127bb18c2cf40,4,1,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_35,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_35,44fcf72057b4f33a3ec5a2605a234df9,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_36,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_36,766407f36efce995278e1a6f2925f883,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,1,1,1,1,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_37,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_37,9a043bd38146739bb53f7a1a99e1e22c,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_38,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_38,42fe9c460bf44c9217649ec5be1aba93,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,1,1,1,1,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_39,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_39,34b03eb41290ea613845e27fd3f2f0f2,4,0,4,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,0,,0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': ''}",3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_40,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_40,83522ab9995e572ae4d76e6ad256181b,3,0,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,1,1,1,1,1,True,0,,0,,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_41,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_41,67909fde88d499c9d316eeaf279d3601,2,1,1,0,0,answer_value_constraints,planning,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_42,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_42,405e51f0547d89a480af6f3e867d2f29,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_43,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_43,e4117d16e4d325319a5e3a76a6729bda,4,1,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_44,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_44,790701a93862dc8ff3e26bc784056c50,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_45,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_45,da132755a0b74a06f88df763de7f8063,5,1,4,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,2,5,5,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_46,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_46,30f916bc57027eeaa18b7f6b4363dd48,6,1,5,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,2,6,6,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_47,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_47,ea1f1cc981d65c2c6175fe836ba474ef,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,1,1,1,1,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_48,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_48,b7e727728de5da059d1984b7744a488a,8,2,4,2,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,3,8,8,3,True,2,1,2,2,1,True,2,"LLM did not return JSON array. Raw: Here is the JSON array of action intents:  ``` [   {""tool"": ""check"", ""key"": ""trust_coverage"", ""value"": ""Strongly disagree""},   {""tool"": ""check"", ""key"": ""mood_impact"", ""value"": ""Strongl",0,,0,,0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,Client error '400 Bad Request' for url 'http://127.0.0.1:1234/v1/chat/completions' For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,0,
completion,run_49,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_49,50d033cb0d66823aa3d80310881ec4e3,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_50,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_50,87c8e937a0b3d3308bc00c603e85ef5d,9,2,5,2,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,3,9,9,3,True,2,1,2,2,1,True,2,"LLM did not return JSON array. Raw: Here is the JSON array of action intents:  ``` [     {""tool"": ""check"", ""key"": ""trust_coverage"", ""value"": ""Strongly disagree""},     {""tool"": ""check"", ""key"": ""mood_impact"", ""value"": ""Dis",0,,0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': ''}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,Client error '400 Bad Request' for url 'http://127.0.0.1:1234/v1/chat/completions' For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,0,
