mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_11,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_11,4726351fc0414e5e859df01b8d76e2ce,15,12,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,9,"VLM did not return JSON array. Raw: Here is the plan for completing this survey:  1. Fill in your age value. 2. Select a response to ""How closely did you follow the most recent Winter Olympics?"" using dropdown or select ",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,0,,3,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_12,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_12,85b2e102c345b6da6d2cfb7fe4fe39e0,15,11,4,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,8,"Model output must be a JSON array, got: dict",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,0,,4,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_13,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_13,6a2ca98f58b34ac74febb3b61dd846da,15,10,5,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,7,"VLM did not return JSON array. Raw: [{""tool"": ""fill"", ""key"": ""age"", ""value"": ""13""}, {""tool"": ""select"", ""key"": ""trust_coverage"", ""value"": ""Strongly agree""}, {""tool"": ""click"", ""key"": ""next""}, {""tool"": ""set_range"", ""key"": """,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,0,,5,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_14,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_14,2e86b091ab4d2dc5d82909adf1b73ece,15,6,9,0,0,answer_value_constraints,answer,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,0,,6,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,2,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'employment_status', 'value': 'not_moving'}",7,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_15,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_15,368a75e24cd3d848e89a429956e06eb6,15,9,6,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,4,"Model output must be a JSON array, got: dict",4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '<string>'}",3,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'attention_text_mid', 'value': 'Strongly agree'}",3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_16,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_16,00a6fbfe020f6533608c2a493d758337,15,12,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,11,"Model output must be a JSON array, got: dict",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,0,,3,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_17,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_17,0289bb725dcd8a4a74bd8adef7ec356a,15,6,9,0,0,answer_option_mapping,answer,True,5,"Key not in ACTION_SPACE: {'tool': 'select', 'key': '<field_key>', 'value': '<option_value>'}",,,,15,5,False,,,,0,0,False,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'attention_text_mid', 'country_satisfaction', 'future_inter",2,"Key not in ACTION_SPACE: {'tool': 'select', 'key': '<field_key>', 'value': '<option_value>'}",5,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'employment_status', 'value': 'not_much'}",4,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_18,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_18,9b6e10e1b29913668e604695c4794224,15,10,5,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",,,,15,5,False,,,,0,0,False,2,"VLM did not return JSON array. Raw: Here is the updated plan with the required answers based on ACTION_SPACE and VALIDATION_FEEDBACK:  [{""tool"": ""fill"", ""key"": ""age"", ""value"": ""1""}] [{""tool"": ""select"", ""key"": ""trust_cove",8,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_19,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_19,2542515a96961cb54558507fa29c0a6e,15,7,8,0,0,planning_completeness,answer,True,5,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'future_interest', 'value': 'Strongly agree'}",,,,15,5,False,,,,0,0,False,2,"Model output must be a JSON array, got: dict",5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,4,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'future_interest', 'value': 'Strongly agree'}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_20,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_20,c3577367a9ebde4fb5736948b385ae1e,15,7,8,0,0,answer_option_mapping,answer,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,2,"VLM did not return JSON array. Raw: [   {""tool"": ""fill"", ""key"": ""age"", ""value"": ""18""},   {""tool"": ""select"", ""key"": ""follow_by_age"", ""value"": ""highlights_only""},   {""tool"": ""set_range"", ""key"": ""watch_time"", ""value"": ""2""},",5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,5,"Select value must match ACTION_SPACE option: {'tool': 'set_range', 'key': 'attention_text_mid', 'value': 'Neutral'}",3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_21,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_21,63ce309e36489366d595f98d1b9ac37b,15,9,6,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,1,"Model output must be a JSON array, got: dict",8,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction',",0,,0,,6,"Fill value for number field must be numeric: {'tool': 'fill', 'key': 'age', 'value': '<your_age>'}",0,,0,
completion,run_22,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_22,c4d0de99a9f12ffbe9601d8aa48f1f34,15,8,7,0,0,answer_value_constraints,planning,True,5,"VLM did not return JSON array. Raw:
[
{""tool"":""select"",""key"":""age"",""value"":""3""}],
{""tool"":""click"",""key"":""next""},
{""tool"":""fill"",""key"":""watch_time"",""value"":""4""},
{""tool"":""check"",""key"":""trust_coverage"",""value"":""Strongly agree""},
{""tool"":""select"",""key"":""mood_impact"",""value"":""Strongly agree""},
{""tool"":""set_range"",""key"":""country_satisfaction"",""value"":""8""},
{""tool"":""click"",""key"":""next""},
{""tool"":""fill"",""key"":""favorite_moment"",""value"":""The Olympics positively affected my day-to-day mood.""}]",,,,15,5,False,,,,0,0,False,3,"VLM did not return JSON array. Raw: [ {""tool"":""select"",""key"":""age"",""value"":""3""}], {""tool"":""click"",""key"":""next""}, {""tool"":""fill"",""key"":""watch_time"",""value"":""4""}, {""tool"":""check"",""key"":""trust_coverage"",""value"":""Strongly ag",5,"Completion mode requires answering all answerable items before navigation; missing keys: ['age', 'follow_by_age', 'employment_status', 'attention_text_mid', 'future_interest']",0,,2,"Select value must match ACTION_SPACE option: {'tool': 'fill', 'key': 'attention_text_mid', 'value': 'Strongly agree'}",5,"Number value below min constraint: {'tool': 'select', 'key': 'age', 'value': '3'}",0,,0,
completion,run_23,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_23,ce5237119c6e929a972a5b159ddd10af,15,11,4,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,5,"Model output must be a JSON array, got: dict",4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",2,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '<string>'}",0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_24,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_24,baf3b6b351912c8685e4c6f4f4c7d6c9,15,15,0,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,12,"VLM did not return JSON array. Raw: Here is the updated JSON array of action intents based on your inputs and validation feedback:  ```json [   {""tool"":""fill"",""key"":""age"", ""value"":1},   {""tool"":""select"",""key"":""follow_by_",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",2,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '<field_key>', 'value': '1'}",0,,0,,0,,0,
completion,run_25,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_25,bd50384b4ef07654abda7f2c42a85727,17,14,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,,,,15,5,False,10,"Model output must be a JSON array, got: dict",4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,3,"Check value must match ACTION_SPACE option label/value: {'tool': 'click', 'key': 'image_q1'}",0,,0,,0,
completion,run_26,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_26,f12627f43e5b77d503fcfa7a5aac830e,15,12,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'follow_by_age', 'employment_status', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,9,"Model output must be a JSON array, got: dict",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'follow_by_age', 'employment_status', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_mo",0,,0,,3,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '1'}",0,,0,
completion,run_27,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_27,8abb0f9c4bc9ec5787a3b71008050ddb,15,12,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,11,"Model output must be a JSON array, got: dict",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_28,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_28,19ce02ec7e417b40fc09bc654260a519,15,9,6,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'attention_text_mid', 'favorite_moment']",,,,15,5,False,,,,0,0,False,4,"Model output must be a JSON array, got: dict",5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'attention_text_mid', 'favorite_moment']",0,,3,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'trust_coverage', 'value': 'somewhat'}",3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_29,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_29,ed5eb27c03e27cab45e2bbc81e90b28c,15,12,3,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'favorite_moment']",,,,15,5,False,,,,0,0,False,9,"VLM did not return JSON array. Raw: The plan is as follows: 1. fill {""tool"":""fill"",""key"":""<field_key>"",""value"":""<string>""} 2. select {""tool"":""select"",""key"":""<field_key>"",""value"":""<option_value>""} 3. click {""tool"":""click""",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'favorite_moment']",0,,0,,3,"Number value below min constraint: {'tool': 'fill', 'key': 'age', 'value': '10'}",0,,0,
completion,run_30,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_30,60ef9eca7b3d2ec4625d3879e2031219,15,13,2,0,0,planning_format,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",,,,15,5,False,,,,0,0,False,7,"VLM did not return JSON array. Raw: [   {""tool"": ""select"", ""key"": ""follow_by_age"", ""value"": ""highlights_only""},   {""tool"": ""set_range"", ""key"": ""watch_time"", ""value"": ""1.0""},   {""tool"": ""fill"", ""key"": ""age"", ""value"": ""32""",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'follow_by_age', 'employment_status', 'watch_time', 'attention_text_mid', 'country_satisfa",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'Your age', 'value': '1'}",0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'favorite_moment', 'value': ''}",0,,0,
completion,run_31,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\minicpm-v-2_6\completion\run_31,9ae4d5fd2680f67a289d7947d12b0b4e,15,8,7,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'attention_text_mid', 'country_satisfaction', 'future_interest']",,,,15,5,False,,,,0,0,False,0,,8,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'attention_text_mid', 'country_satisfaction', 'future_interest']",0,,2,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'mood_impact', 'value': 'Somewhat'}",5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
