mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
unconstrained,run_11,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_11,86efc220f94348b3f21c4fdaa548d9a4,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_12,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_12,2cf4137abfb2133cede47c9dd80c20d8,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_13,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_13,847426cab078849457dd5678ae51e13e,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_14,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_14,b2d2dd11e643588c1a1f39a3fce2f40e,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_15,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_15,e4b0eb527d202119975189ff1a382fe1,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_16,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_16,0d1eea4cad50e6fb1de250a189d53377,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_17,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_17,7c3c76139ae437982668d2a1810af99b,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_18,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_18,a2860760cfa46c0410d1f89690692a56,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_19,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_19,c43568abd866792ad0bc870b926ebf76,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,3,3,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_20,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_20,a289454bfefe45a2df47942885c746c0,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_21,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_21,4c6894517f2ec75f8e76ff6c83e8d9ff,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_22,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_22,a7078f70243f5ce092c547755eb517d1,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_23,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_23,dd47ab801694791d18c9d3732bd2e66a,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_24,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_24,f7a4b23d2b2121a768f1f722c0d942a8,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_25,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_25,49397dc0c46807a9ae505b120702c2ab,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_26,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_26,6d216c30df5fd6d9a29dae758205e9a3,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_27,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_27,e30054684dbbaadaf4f8f47bc1777b14,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_28,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_28,cd76c84f3286c70d7777279edf719e67,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_29,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_29,da185f92e03d8706691acf5e78714dc6,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_30,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_30,6d048a8ff6439880e90ca32bfccbd97d,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_31,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_31,593fa6d16a28a3e029cd01d013550ece,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_32,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_32,a6972ecd7d481675a6e5febebfa5cbd1,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_33,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_33,a6f310e4c99a801f8e247737e960e2e6,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_34,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_34,f48a49f77f321e8309d1b957f9cd4f43,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_35,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_35,587926bdaf1148f2d65f91e2429ca3dd,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_36,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_36,eebad028bbc8583abc621eb4850bea2d,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_37,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_37,1f1e53057dcdb859c5248b02744af183,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_38,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_38,a85b4ddd14c57dfd94a0cfc1bd2ef3a7,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_39,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_39,1e8118567ffa0d6bd250c3e38482d166,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_40,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_40,3064b41a2fe259e9d868765daa66db62,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_41,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_41,1e873e0f0a72d92ee2f549d555d8cab7,1,1,0,0,0,planning_format,planning,False,1,"LLM did not return JSON array. Raw:
[""{""\""tool\"":\""click\"",\""key\"":\""submit\""""}""]",1,1,1,1,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw: [""{""\""tool\"":\""click\"",\""key\"":\""submit\""""}""]",0,,0,,0,,0,,0,,0,
unconstrained,run_42,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_42,044d516ad3a53cb7e7a88d550e9588b6,2,2,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,2,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_43,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_43,74460ad4780edd6e30eb8f880f9d95e9,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_44,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_44,efc852200cee9bb0847aa065919feb56,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_45,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_45,bf1938c83893a56091d283bc12195cb1,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_46,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_46,26d46dcf616e56cc647f37a580970ad8,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,3,3,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_47,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_47,a33a3bc1711ddf3182c23d7921a8810f,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_48,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_48,8c6350a5c88d7014f9e285546f3dde66,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,2,2,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_49,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_49,36cd1e563dc7e5080c2f899f5cb9f296,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_50,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_50,31eed0331557e642e19ecf261960bafd,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_51,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_51,5194358781d2b863fe27370764154cf6,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_52,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_52,f3bdf64cad2b703945994033cc035b02,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_53,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_53,c21867e276c3c8603a2be73a51ec3cf4,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_54,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_54,a54039cdc59006b9af0784762e549444,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,2,2,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_55,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_55,4c858e4ed27d645a81c371cdd534f3d1,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_56,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_56,3b601dd88172c98332b21c8a1cfab95f,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_57,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_57,a8e23e946402e2a751b7f88de2d0ce45,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_58,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_58,d65b0f0d8e9feae579b801c1c452983f,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_59,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_59,824e836d681407fb82fe209e82f451ad,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_60,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_60,6b2ca9d2bcd6dda1a1199d85f96163da,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_61,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_61,64ba5b7c1d42944483f3c799bbe0d575,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_62,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_62,21e61ef6a36008db8a1ee6c4dc6ea731,0,0,0,0,0,,,False,1,,1,1,1,2,2,True,1,1,1,2,2,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_63,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_63,fd14221c09dd2137bcb952dffda1a6de,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_64,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_64,17a6662b365a2b8144d74242f54274ae,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_65,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_65,cc2ba1f944ca3e40a201adade412a4a4,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_66,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_66,6433e94b66d8f2f503d1fe81d9c40962,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_67,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_67,83caf2a259e10f49dec1020aeea1f5f2,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_68,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_68,5e5be83ea89951e29b47a8125e894d36,0,0,0,0,0,,,False,1,,1,1,1,2,2,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_69,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_69,86913b296b409f1fd804f68de2a7b6e6,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_70,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_70,b676e1f0e73060b44814042a744a360c,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_71,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_71,b19b91d472e63a430c9774ccaad09687,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_72,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_72,dcb304cc0833af7552d0f04dc3a62b9b,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_73,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_73,99f1eb479bab332b2f1db36383c57350,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_74,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_74,bd446a588d4e9e82bd7ff718338d00c2,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_75,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_75,e5078e95058de2b4d39fd6a7ab770f71,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_76,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_76,c8dd3531a48b3a06ac1d51155dc37c03,2,2,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,2,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_77,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_77,582d91f16261bf2656b0dba8937eee23,2,2,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,2,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_78,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_78,ad2a3b557172c7c86b2904afca9d274e,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,2,2,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_79,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_79,a5a82df383210eeb2c2600bc9af94b2b,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_80,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_80,aea76055ad286f3e45ae2916889d98cd,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_81,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_81,9d68cb23ecb27d2b1a433283d270975f,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
