mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
unconstrained,run_11,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_11,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,86efc220f94348b3f21c4fdaa548d9a4,2026-02-24T18:18:22.411000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_12,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_12,8,9,0.8888888888888888,False,4,4,1.0,2,4,0.5,False,False,True,False,True,True,2cf4137abfb2133cede47c9dd80c20d8,2026-02-24T18:18:39.561000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8333333333333334
unconstrained,run_13,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_13,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,847426cab078849457dd5678ae51e13e,2026-02-24T18:18:57.228000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_14,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_14,5,9,0.5555555555555556,False,4,4,1.0,2,4,0.5,False,True,True,False,True,True,b2d2dd11e643588c1a1f39a3fce2f40e,2026-02-24T18:19:24.196000+00:00,,14,14,2,1,False,0,0.7368421052631579,0.8484848484848485
unconstrained,run_15,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_15,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,e4b0eb527d202119975189ff1a382fe1,2026-02-24T18:19:42.177000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_16,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_16,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,0d1eea4cad50e6fb1de250a189d53377,2026-02-24T18:20:00.159000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_17,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_17,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,7c3c76139ae437982668d2a1810af99b,2026-02-24T18:20:24.377000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_18,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_18,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,a2860760cfa46c0410d1f89690692a56,2026-02-24T18:20:42.159000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_19,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_19,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,c43568abd866792ad0bc870b926ebf76,2026-02-24T18:21:06.906000+00:00,,31,19,2,1,True,19,1.0,1.0
unconstrained,run_20,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_20,7,9,0.7777777777777778,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,a289454bfefe45a2df47942885c746c0,2026-02-24T18:21:34.973000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.8888888888888888
unconstrained,run_21,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_21,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,4c6894517f2ec75f8e76ff6c83e8d9ff,2026-02-24T18:21:52.771000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_22,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_22,6,9,0.6666666666666666,False,4,4,1.0,1,4,0.25,False,False,True,False,True,True,a7078f70243f5ce092c547755eb517d1,2026-02-24T18:22:09.305000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8235294117647058
unconstrained,run_23,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_23,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,dd47ab801694791d18c9d3732bd2e66a,2026-02-24T18:22:27.289000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_24,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_24,4,9,0.4444444444444444,False,4,4,1.0,1,4,0.25,False,False,True,False,True,True,f7a4b23d2b2121a768f1f722c0d942a8,2026-02-24T18:22:43.320000+00:00,,13,13,2,1,False,2,0.6842105263157895,0.8125
unconstrained,run_25,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_25,5,9,0.5555555555555556,False,4,4,1.0,1,4,0.25,False,True,True,False,True,True,49397dc0c46807a9ae505b120702c2ab,2026-02-24T18:22:59.555000+00:00,,14,14,2,1,False,0,0.7368421052631579,0.8484848484848485
unconstrained,run_26,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_26,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,6d216c30df5fd6d9a29dae758205e9a3,2026-02-24T18:23:17.537000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_27,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_27,8,9,0.8888888888888888,False,4,4,1.0,1,4,0.25,False,True,True,False,True,True,e30054684dbbaadaf4f8f47bc1777b14,2026-02-24T18:23:46.299000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_28,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_28,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,cd76c84f3286c70d7777279edf719e67,2026-02-24T18:24:13.899000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_29,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_29,8,9,0.8888888888888888,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,da185f92e03d8706691acf5e78714dc6,2026-02-24T18:24:42.716000+00:00,,18,18,2,1,False,5,0.9473684210526315,0.972972972972973
unconstrained,run_30,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_30,8,9,0.8888888888888888,False,4,4,1.0,2,4,0.5,False,False,True,False,True,True,6d048a8ff6439880e90ca32bfccbd97d,2026-02-24T18:24:59.899000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_31,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_31,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,593fa6d16a28a3e029cd01d013550ece,2026-02-24T18:25:30.682000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_32,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_32,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,a6972ecd7d481675a6e5febebfa5cbd1,2026-02-24T18:25:48.898000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_33,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_33,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,a6f310e4c99a801f8e247737e960e2e6,2026-02-24T18:26:17.897000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_34,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_34,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,f48a49f77f321e8309d1b957f9cd4f43,2026-02-24T18:26:48.478000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_35,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_35,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,587926bdaf1148f2d65f91e2429ca3dd,2026-02-24T18:27:16.278000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_36,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_36,6,9,0.6666666666666666,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,eebad028bbc8583abc621eb4850bea2d,2026-02-24T18:27:33.193000+00:00,,16,16,2,1,False,0,0.8421052631578947,0.9142857142857143
unconstrained,run_37,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_37,8,9,0.8888888888888888,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,1f1e53057dcdb859c5248b02744af183,2026-02-24T18:28:02.042000+00:00,,18,18,2,1,False,5,0.9473684210526315,0.972972972972973
unconstrained,run_38,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_38,7,9,0.7777777777777778,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,a85b4ddd14c57dfd94a0cfc1bd2ef3a7,2026-02-24T18:28:30.240000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_39,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_39,8,9,0.8888888888888888,False,4,4,1.0,1,4,0.25,False,False,True,False,True,True,1e8118567ffa0d6bd250c3e38482d166,2026-02-24T18:28:53.605000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_40,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_40,9,9,1.0,False,4,4,1.0,1,4,0.25,False,False,True,False,True,True,3064b41a2fe259e9d868765daa66db62,2026-02-24T18:29:11.391000+00:00,,18,18,2,1,False,0,0.9473684210526315,0.7567567567567568
unconstrained,run_41,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_41,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,1e873e0f0a72d92ee2f549d555d8cab7,2026-02-24T18:29:29.971000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_42,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_42,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,044d516ad3a53cb7e7a88d550e9588b6,2026-02-24T18:29:51.804000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_43,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_43,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,74460ad4780edd6e30eb8f880f9d95e9,2026-02-24T18:30:09.557000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_44,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_44,8,9,0.8888888888888888,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,efc852200cee9bb0847aa065919feb56,2026-02-24T18:30:26.987000+00:00,,18,18,2,1,False,2,0.9473684210526315,0.8648648648648649
unconstrained,run_45,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_45,7,9,0.7777777777777778,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,bf1938c83893a56091d283bc12195cb1,2026-02-24T18:30:43.919000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_46,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_46,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,26d46dcf616e56cc647f37a580970ad8,2026-02-24T18:31:22.368000+00:00,,31,19,2,1,True,19,1.0,1.0
unconstrained,run_47,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_47,8,9,0.8888888888888888,False,4,4,1.0,1,4,0.25,False,True,True,False,True,True,a33a3bc1711ddf3182c23d7921a8810f,2026-02-24T18:31:47.760000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_48,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_48,9,9,1.0,False,4,4,1.0,1,4,0.25,False,True,True,False,True,True,8c6350a5c88d7014f9e285546f3dde66,2026-02-24T18:32:08.769000+00:00,,24,18,2,1,False,2,0.9473684210526315,0.918918918918919
unconstrained,run_49,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_49,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,36cd1e563dc7e5080c2f899f5cb9f296,2026-02-24T18:32:26.935000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_50,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_50,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,31eed0331557e642e19ecf261960bafd,2026-02-24T18:32:44.949000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_51,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_51,5,9,0.5555555555555556,False,4,4,1.0,1,4,0.25,False,True,True,False,True,True,5194358781d2b863fe27370764154cf6,2026-02-24T18:33:10.532000+00:00,,14,14,2,1,False,0,0.7368421052631579,0.8484848484848485
unconstrained,run_52,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_52,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,f3bdf64cad2b703945994033cc035b02,2026-02-24T18:33:41.481000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_53,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_53,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,c21867e276c3c8603a2be73a51ec3cf4,2026-02-24T18:33:59.515000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_54,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_54,9,9,1.0,True,4,4,1.0,0,4,0.0,False,True,True,False,True,True,a54039cdc59006b9af0784762e549444,2026-02-24T18:34:20.913000+00:00,,25,19,2,1,True,19,1.0,1.0
unconstrained,run_55,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_55,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,4c858e4ed27d645a81c371cdd534f3d1,2026-02-24T18:34:38.898000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_56,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_56,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,3b601dd88172c98332b21c8a1cfab95f,2026-02-24T18:34:56.911000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_57,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_57,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,a8e23e946402e2a751b7f88de2d0ce45,2026-02-24T18:35:15.293000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_58,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_58,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,d65b0f0d8e9feae579b801c1c452983f,2026-02-24T18:35:33.477000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_59,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_59,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,824e836d681407fb82fe209e82f451ad,2026-02-24T18:35:51.476000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_60,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_60,7,9,0.7777777777777778,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,6b2ca9d2bcd6dda1a1199d85f96163da,2026-02-24T18:36:08.707000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.8888888888888888
unconstrained,run_61,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_61,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,64ba5b7c1d42944483f3c799bbe0d575,2026-02-24T18:36:33.206000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_62,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_62,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,21e61ef6a36008db8a1ee6c4dc6ea731,2026-02-24T18:37:08.456000+00:00,,35,19,2,1,True,19,1.0,1.0
unconstrained,run_63,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_63,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,fd14221c09dd2137bcb952dffda1a6de,2026-02-24T18:37:27.020000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_64,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_64,5,9,0.5555555555555556,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,17a6662b365a2b8144d74242f54274ae,2026-02-24T18:37:43.772000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_65,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_65,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,cc2ba1f944ca3e40a201adade412a4a4,2026-02-24T18:38:01.772000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_66,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_66,9,9,1.0,True,4,4,1.0,0,4,0.0,False,False,True,False,True,True,6433e94b66d8f2f503d1fe81d9c40962,2026-02-24T18:38:20.221000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_67,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_67,6,9,0.6666666666666666,False,4,4,1.0,2,4,0.5,False,True,True,False,True,True,83caf2a259e10f49dec1020aeea1f5f2,2026-02-24T18:38:41.206000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_68,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_68,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,5e5be83ea89951e29b47a8125e894d36,2026-02-24T18:39:08.584000+00:00,,29,19,2,1,True,19,1.0,1.0
unconstrained,run_69,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_69,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,86913b296b409f1fd804f68de2a7b6e6,2026-02-24T18:39:38.384000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_70,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_70,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,b676e1f0e73060b44814042a744a360c,2026-02-24T18:39:56.351000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_71,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_71,7,9,0.7777777777777778,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,b19b91d472e63a430c9774ccaad09687,2026-02-24T18:40:13.584000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.9444444444444444
