mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
unconstrained,run_12,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_12,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2c807e0ff0796109574130677aea324c,2026-02-24T05:22:04.686000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_13,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_13,7,9,0.7777777777777778,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,bff5bd49593960d8170d3bf39876683e,2026-02-24T05:22:19.788000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.9444444444444444
unconstrained,run_14,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_14,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,2938e892bdd1147ebaa32b6aac8b90b1,2026-02-24T05:22:35.254000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_15,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_15,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,fdabcc46ad45b9ffc91aae2c17fc6c6a,2026-02-24T05:22:50.838000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_16,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_16,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,3c88df4cd685406500f6e26e872295fb,2026-02-24T05:23:06.371000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_17,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_17,7,9,0.7777777777777778,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,82b0390799696c5457d04a903b09457b,2026-02-24T05:23:21.437000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_18,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_18,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,f414733e03bb44f78f100b7f499209f9,2026-02-24T05:23:36.836000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_19,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_19,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,5e7c60c2beaf0eb7a776483cf7e39799,2026-02-24T05:23:52.404000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_20,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_20,7,9,0.7777777777777778,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,f55e5df7f390b9b6a51e436024502db4,2026-02-24T05:24:07.437000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.8888888888888888
unconstrained,run_21,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_21,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,55ebeabe3af02dd3984fa28f23942b43,2026-02-24T05:24:23.020000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_22,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_22,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2ff8202add99998bd0d33490fa93ecbf,2026-02-24T05:24:38.619000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_23,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_23,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,bb6e23a82e69598fe6e5bb213665edf2,2026-02-24T05:24:54.216000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_24,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_24,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,335e60605141f102ea011f072295ca08,2026-02-24T05:25:09.838000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_25,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_25,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,c0e7f02aa1aaa2d147241c81e111b382,2026-02-24T05:25:28.601000+00:00,,25,19,2,1,True,19,1.0,1.0
unconstrained,run_26,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_26,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,79f371b7a7e49a629cb152445c4b7fe7,2026-02-24T05:25:44.188000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_27,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_27,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,3b8a7ff85d92189c9ec7942493e9f22b,2026-02-24T05:25:59.801000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_28,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_28,6,9,0.6666666666666666,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,8e37ac5757275ac508491acce2ed25b9,2026-02-24T05:26:14.566000+00:00,,16,16,2,1,False,0,0.8421052631578947,0.9142857142857143
unconstrained,run_29,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_29,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,bd3b7a9e57cd5a6306dfb83aefa7a7fa,2026-02-24T05:26:30.184000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_30,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_30,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,d68eaa8ef40009af1484a59aacfac8ab,2026-02-24T05:26:45.773000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_31,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_31,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,45fa281db6eb87f19fa10cc42acb9aaf,2026-02-24T05:27:01.367000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_32,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_32,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,e537f64e49bd762f0691379a474e4982,2026-02-24T05:27:16.956000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_33,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_33,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,fa9fb9074a47fa97561bdfec0b04b12f,2026-02-24T05:27:32.700000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_34,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_34,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,5fb83256be5986b06255365609de0219,2026-02-24T05:27:48.365000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_35,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_35,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,beda440f173bdfdad0b7174bf7f88995,2026-02-24T05:28:03.948000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_36,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_36,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,2e650b239ac7bd2899cb2fbbf104e214,2026-02-24T05:28:19.933000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_37,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_37,6,9,0.6666666666666666,False,4,4,1.0,3,4,0.75,False,True,True,False,True,True,6274eba4b56fcbdc4ddda90ab6a664ce,2026-02-24T05:28:34.332000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_38,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_38,7,9,0.7777777777777778,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,272b138accdd065c41547ed84def2762,2026-02-24T05:28:52.533000+00:00,,23,17,2,1,False,2,0.8947368421052632,0.8888888888888888
unconstrained,run_39,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_39,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,a6a0db9d160e3ff7d64a780bd2c7ef64,2026-02-24T05:29:08.082000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_40,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_40,8,9,0.8888888888888888,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,08cf0a1b30d6937e0cfb4a4438997097,2026-02-24T05:29:23.118000+00:00,,18,18,2,1,False,2,0.9473684210526315,0.918918918918919
unconstrained,run_41,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_41,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,78ffeef3660b0088b7238bc8660a9810,2026-02-24T05:29:38.713000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_42,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_42,5,9,0.5555555555555556,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,377a579a785b1e237a189ee2d0684cc0,2026-02-24T05:29:53.030000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_43,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_43,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,3c2d5b4dd673aa30b67e3101013eb3f4,2026-02-24T05:30:08.714000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_44,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_44,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,1c4e405d10d6c1a2aac16f778d2c6fa2,2026-02-24T05:30:24.299000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_45,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_45,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,55f5c10cce49ff485cae4a69bc1a9060,2026-02-24T05:30:42.278000+00:00,,26,19,2,1,True,19,1.0,1.0
unconstrained,run_46,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_46,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,d02fd9f1a01ca53a565d8aa4e8849c8a,2026-02-24T05:30:57.846000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_47,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_47,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
unconstrained,run_48,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_48,5,9,0.5555555555555556,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,989262dcf7ee33ac8c4699bbc0d36d9a,2026-02-24T05:31:38.710000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_49,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_49,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,e07a58b82f8c29b40cdda1696653bc14,2026-02-24T05:31:54.512000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_50,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_50,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,1ecb4bd8a71d046aaa079a049c049875,2026-02-24T05:32:10.276000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_51,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_51,7,9,0.7777777777777778,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,c574b0dbd7df7f3668d0db58a75c4bb8,2026-02-24T05:32:25.294000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_52,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_52,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,976c5f9d0b415248c4be0c7fa575435e,2026-02-24T05:32:40.880000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_53,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_53,8,9,0.8888888888888888,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,a51fb2f9d038c4a6b1482f6a099007eb,2026-02-24T05:32:56.244000+00:00,,18,18,2,1,False,5,0.9473684210526315,0.972972972972973
unconstrained,run_54,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_54,7,9,0.7777777777777778,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2ee0ef5869f53c2f96ef8c1d8d90b1b4,2026-02-24T05:33:11.459000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.9444444444444444
unconstrained,run_55,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_55,7,9,0.7777777777777778,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,373799254a0b2dffdb590d565ab8316a,2026-02-24T05:33:26.477000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.8888888888888888
unconstrained,run_56,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_56,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ff327d5762e5ddec5b3db15080c4ad4c,2026-02-24T05:33:42.043000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_57,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_57,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,777ac1dabc47d13e68d4dd16416634d8,2026-02-24T05:33:57.794000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_58,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_58,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,f7d00138e427c1df2ab32730868df5c3,2026-02-24T05:34:13.425000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_59,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_59,7,9,0.7777777777777778,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,0ab0bd44ab8aa567dc1d0462ec6eaf54,2026-02-24T05:34:28.440000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_60,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_60,,,,,,,,,,,,,,,False,False,,,,0,0,0,0,False,0,0.0,0.0
unconstrained,run_61,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_61,5,9,0.5555555555555556,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,b71c75a2e27fe303c60b3803a28df943,2026-02-24T05:35:13.008000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_62,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_62,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,ee684e3fc68d2e1e9695b6619392a988,2026-02-24T05:35:28.648000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_63,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_63,8,9,0.8888888888888888,False,4,4,1.0,4,4,1.0,True,True,True,False,True,True,f871fd113680b5c3494e5503418d1774,2026-02-24T05:35:43.825000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_64,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_64,6,9,0.6666666666666666,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,6deb2e78ceea430f7a5aa1b1cbe7ff59,2026-02-24T05:35:58.408000+00:00,,16,16,2,1,False,0,0.8421052631578947,0.9142857142857143
unconstrained,run_65,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_65,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,94fc1ab0a19898beb0b2d5a38380af00,2026-02-24T05:36:14.390000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_66,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_66,6,9,0.6666666666666666,False,4,4,1.0,3,4,0.75,False,True,True,False,True,True,c2501477759a7804923041cd4d0e4dda,2026-02-24T05:36:28.790000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_67,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_67,7,9,0.7777777777777778,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,85a7a5f247ad0b9bb364cc94fa4c2600,2026-02-24T05:36:43.808000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_68,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_68,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,c6c68d7bc7bf7ebf523ab089108bac80,2026-02-24T05:36:59.391000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_69,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_69,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,df87e8cba525650778d6bdbf62a4be9d,2026-02-24T05:37:15.124000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_70,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_70,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,52756820fd809f0ab18cb3a26a464fc8,2026-02-24T05:37:30.987000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_71,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_71,7,9,0.7777777777777778,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,099cbc82e8321915d53af13c0f90e461,2026-02-24T05:37:45.958000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_72,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_72,8,9,0.8888888888888888,False,4,4,1.0,3,4,0.75,False,True,True,False,True,True,b5e02f3ec1c60d25a6297cb579c7dbed,2026-02-24T05:38:01.171000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
